"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","94/2549","201/18670",4.06256546160688e-30,2.28500841008743e-27,1.84817571334728e-27,"FCER2/SLAMF6/LILRB1/BTK/PTPRC/WAS/SASH3/JAK3/KLRK1/IL12RB1/VAV1/PTPN6/NOD2/CD96/NCR3/CD84/LAG3/RAC2/RASGRP1/CRTAM/IL4R/CD28/HLA-F/ARRB2/SH2D1A/TBX21/CD300A/NCR1/ITGAM/MICB/LTA/IL7R/IL12A/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/CCR2/CR1/ITGB2/IL27RA/UNC13D/FOXP3/MAD2L2/DUSP22/FCGR2B/C17orf99/CD1E/TNFRSF1B/IL1B/MALT1/HLA-A/NLRP3/SERPINB9/APLF/IL23A/XCL1/HAVCR2/TNFSF4/IL18/STAT6/NPPA/B2M/IL18RAP/F2RL1/SH2D1B/FGR/DNASE1/GATA3/STX4/HLA-G/HLA-C/DDX1/SHLD3/IL18R1/TRAF2/TGFB1/ABR/PVR/LGALS9/C4BPB/CD226/LYN/DHX36/STX7/RIPK3/PRAM1/IL4/ATAD5/RAET1E/FER/TRPM4",94
"GO:1903039","GO:1903039","positive regulation of leukocyte cell-cell adhesion","98/2549","218/18670",1.2759453962643e-29,6.57856180557269e-27,5.32091615249166e-27,"CARD11/CCDC88B/RASAL3/SIRPG/LILRB1/BTLA/CORO1A/LCK/PTPRC/TNFRSF13C/TESPA1/SASH3/ZAP70/JAK3/CD27/CLECL1/PDCD1/CD6/KLRK1/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/NOD2/ITGA4/ICOS/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/SKAP1/MYB/BTN2A2/CD5/CD40LG/NCKAP1L/HLA-DMB/CSK/HLA-DPB1/IL7R/ADAM8/IL12A/ADA/CCR7/CD70/TNF/CD274/CCR2/ITGB2/CCL19/CD86/ITPKB/FOXP3/TMIGD2/SIRPB1/IL1B/CD83/PYCARD/MALT1/IHH/NLRP3/HLA-DPA1/HLX/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/HHLA2/ZMIZ1/CD74/GLI3/CYLD/TNFSF9/TNFRSF14/CD80/NFAT5/GATA3/FLOT2/HLA-G/CD4/TNFSF13B/TGFB1/NFKBID/AP3B1/LGALS9/FYN/IGF1/LILRB4/LYN/IL4/LILRB2/IL7",98
"GO:0050670","GO:0050670","regulation of lymphocyte proliferation","95/2549","208/18670",2.03916389475397e-29,9.70485155141754e-27,7.84954263616224e-27,"FCRL3/MZB1/CARD11/TNFRSF13B/CCDC88B/RASAL3/LILRB1/INPP5D/BTK/CORO1A/PTPRC/TNFRSF13C/SASH3/ZAP70/JAK3/PLA2G2D/CLECL1/IKZF3/CD6/CTLA4/IL12RB1/PTPN6/PTPN22/RAC2/CD3E/CD28/SPN/BTN2A2/CD40LG/CD300A/NCKAP1L/HLA-DMB/LST1/HLA-DPB1/IL12A/ATM/ADA/TMEM131L/CD70/CD40/CD274/CCR2/CCL19/CD22/CD86/PKN1/FOXP3/GNRH1/TMIGD2/FCGR2B/TNFRSF1B/FLT3LG/IL1B/PYCARD/IRF1/IHH/HLA-DPA1/IL23A/XCL1/HAVCR2/TNFSF4/IL18/NFATC2/HHLA2/CD74/TNFSF8/CHRNB2/LGALS9C/GPR183/SH3RF1/CASP3/TNFSF9/TNFRSF14/CD80/HLA-G/CD4/TLR9/CD38/TNFSF13B/TGFB1/MEF2C/TNFRSF4/MNDA/PRKAR1A/IDO1/LGALS9/IGF1/LYN/RIPK3/TYROBP/IRS2/IL4/LILRB2/ATAD5/IL7",95
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","95/2549","209/18670",3.24786305397851e-29,1.43532347964036e-26,1.1609278916251e-26,"FCRL3/MZB1/CARD11/TNFRSF13B/CCDC88B/RASAL3/LILRB1/INPP5D/BTK/CORO1A/PTPRC/TNFRSF13C/SASH3/ZAP70/JAK3/PLA2G2D/CLECL1/IKZF3/CD6/CTLA4/IL12RB1/PTPN6/PTPN22/RAC2/CD3E/CD28/SPN/BTN2A2/CD40LG/CD300A/NCKAP1L/HLA-DMB/LST1/HLA-DPB1/IL12A/ATM/ADA/TMEM131L/CD70/CD40/CD274/CCR2/CCL19/CD22/CD86/PKN1/FOXP3/GNRH1/TMIGD2/FCGR2B/TNFRSF1B/FLT3LG/IL1B/PYCARD/IRF1/IHH/HLA-DPA1/IL23A/XCL1/HAVCR2/TNFSF4/IL18/NFATC2/HHLA2/CD74/TNFSF8/CHRNB2/LGALS9C/GPR183/SH3RF1/CASP3/TNFSF9/TNFRSF14/CD80/HLA-G/CD4/TLR9/CD38/TNFSF13B/TGFB1/MEF2C/TNFRSF4/MNDA/PRKAR1A/IDO1/LGALS9/IGF1/LYN/RIPK3/TYROBP/IRS2/IL4/LILRB2/ATAD5/IL7",95
"GO:0050870","GO:0050870","positive regulation of T cell activation","93/2549","202/18670",3.7276760761188e-29,1.5375421255298e-26,1.24360505725395e-26,"CARD11/CCDC88B/RASAL3/SIRPG/LILRB1/BTLA/CORO1A/LCK/PTPRC/TNFRSF13C/TESPA1/SASH3/ZAP70/JAK3/CD27/CLECL1/PDCD1/CD6/KLRK1/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/NOD2/ICOS/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/MYB/BTN2A2/CD5/CD40LG/NCKAP1L/HLA-DMB/CSK/HLA-DPB1/IL7R/ADAM8/IL12A/ADA/CCR7/CD70/CD274/CCR2/CCL19/CD86/ITPKB/FOXP3/TMIGD2/SIRPB1/IL1B/CD83/PYCARD/MALT1/IHH/NLRP3/HLA-DPA1/HLX/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/HHLA2/ZMIZ1/CD74/GLI3/CYLD/TNFSF9/TNFRSF14/CD80/GATA3/FLOT2/HLA-G/CD4/TNFSF13B/TGFB1/NFKBID/AP3B1/LGALS9/FYN/IGF1/LILRB4/LYN/IL4/LILRB2/IL7",93
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation","83/2549","169/18670",1.29244999250047e-28,4.99774256475027e-26,4.04230741075477e-26,"FCRL3/IRF4/CARD11/CAMK4/INPP5D/BTK/PTPRC/TESPA1/SASH3/ZAP70/JAK3/CD27/IKZF3/CTLA4/IL12RB1/PTPN6/LAG3/CD2/RASGRP1/RUNX3/TNFRSF18/IL4R/CD28/MYB/BTN2A2/FANCD2/TBX21/NCKAP1L/TOX/HLA-DOA/IL7R/ADAM8/IL12A/ADA/TMEM131L/CCR2/CR1/CCL19/FANCA/CD86/ITPKB/FOXP3/NFAM1/FLT3LG/INHA/FOXN1/CD83/IRF1/MALT1/IHH/NLRP3/HLX/IL23A/TNFSF4/IFNG/PGLYRP2/IL18/NFATC2/ZMIZ1/CD74/MIR17HG/GLI3/SPINK5/HMGB3/ATP11C/SH3RF1/CYLD/TNFSF9/ABL1/CD80/GATA3/HLA-G/DTX1/TLR9/TGFB1/NFKBID/AP3B1/LGALS9/LILRB4/IL4/PPP2R3C/LILRB2/IL7",83
"GO:0070663","GO:0070663","regulation of leukocyte proliferation","97/2549","222/18670",3.92133615845646e-28,1.4271356948453e-25,1.1543053930218e-25,"FCRL3/MZB1/CARD11/TNFRSF13B/CCDC88B/RASAL3/LILRB1/INPP5D/BTK/CORO1A/PTPRC/TNFRSF13C/SASH3/ZAP70/JAK3/PLA2G2D/CLECL1/IKZF3/CD6/CTLA4/IL12RB1/PTPN6/PTPN22/RAC2/CD3E/CD28/SPN/BTN2A2/CD40LG/CD300A/NCKAP1L/HLA-DMB/LST1/HLA-DPB1/IL12A/ATM/ADA/TMEM131L/CD70/CD40/CD274/CCR2/CCL19/CD22/TNFAIP3/CD86/PKN1/FOXP3/GNRH1/TMIGD2/FCGR2B/TNFRSF1B/FLT3LG/IL1B/PYCARD/IRF1/IHH/HLA-DPA1/IL23A/XCL1/HAVCR2/TNFSF4/IL18/NFATC2/HHLA2/CD74/TNFSF8/CHRNB2/LGALS9C/GPR183/SH3RF1/CASP3/TNFSF9/TNFRSF14/CD80/HLA-G/CD4/TLR9/CD38/TNFSF13B/TGFB1/MEF2C/IL5RA/TNFRSF4/MNDA/PRKAR1A/IDO1/LGALS9/IGF1/LYN/RIPK3/TYROBP/IRS2/IL4/LILRB2/ATAD5/IL7",97
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","141/2549","403/18670",4.86100359003134e-28,1.67083495619577e-25,1.35141585187187e-25,"LAX1/CARD11/CCDC88B/RASAL3/SIRPG/LILRB1/BTLA/CORO1A/LCK/TIGIT/PTPRC/TNFRSF13C/TESPA1/SASH3/RIPOR2/ZAP70/JAK3/PLA2G2D/CD27/CLECL1/PDCD1/CD6/KLRK1/CXCL13/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/AKNA/NOD2/ITGA4/ADORA2A/ICOS/PTPN22/LAG3/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/SPN/SKAP1/MYB/BTN2A2/CD5/CD40LG/TBX21/CD300A/NCKAP1L/HLA-DMB/ADAM19/CSK/HLA-DPB1/IL7R/ADAM8/IL12A/ADA/CCR7/TMEM131L/PAG1/CD70/TNF/CD274/ADTRP/FXYD5/FERMT3/CCR2/ITGB2/CCL19/CD86/ITPKB/FOXP3/GNRH1/TMIGD2/MAD2L2/DUSP22/FCGR2B/SIRPB1/FOXA2/IL1B/CD83/PYCARD/IRF1/MALT1/IHH/NLRP3/HLA-DPA1/HLX/MDGA1/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/HHLA2/ZMIZ1/TNFAIP8L2/CD74/WNT1/GLI3/CCL25/LGALS9C/CASP3/CYLD/TNFSF9/ABL1/TNFRSF14/CD80/NFAT5/GATA3/FLOT2/HLA-G/LEF1/DTX1/CD4/BMP6/VEGFA/TNFSF13B/PLPP3/TGFB1/NFKBID/PRKAR1A/IDO1/AP3B1/LGALS9/FYN/IGF1/SH2B3/LILRB4/LYN/ADIPOQ/IL4/PLG/LILRB2/IL7/SOCS6/MINK1",141
"GO:0002819","GO:0002819","regulation of adaptive immune response","78/2549","160/18670",1.06611745048898e-26,3.4716150874607e-24,2.8079348252768e-24,"FCER2/LILRB1/BTK/PTPRC/WAS/TNFRSF13C/SASH3/JAK3/IL12RB1/PTPN6/CD48/IL4R/CD28/HLA-F/SKAP1/TBX21/LTA/IL7R/ADCY7/IL12A/ADA/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/CD274/CCR2/CR1/CCL19/IL27RA/TNFAIP3/PKN1/FOXP3/MAD2L2/DUSP22/FCGR2B/C17orf99/CD1E/TNFRSF1B/IL1B/PYCARD/IRF1/MALT1/SAMSN1/HLA-A/NLRP3/HLX/APLF/IL23A/XCL1/HAVCR2/TNFSF4/IL18/STAT6/B2M/TNFRSF14/CD80/GATA3/HLA-G/CD4/HLA-C/TNFSF13B/SHLD3/IL18R1/TRAF2/TGFB1/MEF2C/NFKBID/PVR/C4BPB/CD226/STX7/RIPK3/IL4/ATAD5/TRPM4",78
"GO:0002706","GO:0002706","regulation of lymphocyte mediated immunity","74/2549","149/18670",4.80711689049874e-26,1.48708161007578e-23,1.20279124723321e-23,"FCER2/SLAMF6/LILRB1/BTK/PTPRC/WAS/SASH3/KLRK1/IL12RB1/VAV1/PTPN6/CD96/NCR3/LAG3/RASGRP1/CRTAM/CD28/HLA-F/ARRB2/SH2D1A/TBX21/NCR1/MICB/LTA/IL7R/IL12A/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/CCR2/CR1/IL27RA/FOXP3/MAD2L2/DUSP22/FCGR2B/C17orf99/CD1E/TNFRSF1B/IL1B/MALT1/HLA-A/NLRP3/SERPINB9/APLF/IL23A/XCL1/HAVCR2/TNFSF4/IL18/STAT6/B2M/IL18RAP/SH2D1B/GATA3/HLA-G/HLA-C/SHLD3/IL18R1/TRAF2/TGFB1/PVR/LGALS9/C4BPB/CD226/STX7/RIPK3/IL4/ATAD5/RAET1E/TRPM4",74
"GO:0022409","GO:0022409","positive regulation of cell-cell adhesion","102/2549","255/18670",8.77601059563631e-26,2.58557988358104e-23,2.09128593341629e-23,"CARD11/CCDC88B/RASAL3/SIRPG/LILRB1/BTLA/CORO1A/LCK/PTPRC/TNFRSF13C/TESPA1/SASH3/ZAP70/JAK3/CD27/CLECL1/PDCD1/CD6/KLRK1/CXCL13/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/NOD2/ITGA4/ICOS/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/SKAP1/MYB/BTN2A2/CD5/CD40LG/NCKAP1L/HLA-DMB/ADAM19/CSK/HLA-DPB1/IL7R/ADAM8/IL12A/ADA/CCR7/CD70/TNF/CD274/CCR2/ITGB2/CCL19/CD86/ITPKB/FOXP3/TMIGD2/SIRPB1/FOXA2/IL1B/CD83/PYCARD/MALT1/IHH/NLRP3/HLA-DPA1/HLX/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/HHLA2/ZMIZ1/CD74/GLI3/CYLD/TNFSF9/TNFRSF14/CD80/NFAT5/GATA3/FLOT2/HLA-G/CD4/TNFSF13B/PLPP3/TGFB1/NFKBID/AP3B1/LGALS9/FYN/IGF1/LILRB4/LYN/IL4/LILRB2/IL7",102
"GO:1902105","GO:1902105","regulation of leukocyte differentiation","106/2549","272/18670",1.18954095358479e-25,3.34531358174049e-23,2.70577880064214e-23,"FCRL3/IRF4/CARD11/CAMK4/LILRB1/EVI2B/INPP5D/BTK/PTPRC/TESPA1/SASH3/ZAP70/JAK3/CD27/IKZF3/CTLA4/IL12RB1/PTPN6/LAG3/CD2/TNFSF11/RASGRP1/RUNX3/TNFRSF18/IL4R/CD28/MYB/BTN2A2/FANCD2/TBX21/NCKAP1L/TOX/HCLS1/HLA-DOA/GPR55/IL7R/ADAM8/IL12A/CASP8/ADA/TMEM131L/TNF/CCR2/CR1/CD101/CCL19/FANCA/CD86/ITPKB/FOXP3/NFAM1/FCGR2B/RASSF2/FLT3LG/INHA/FOXN1/CD83/IRF1/MALT1/IHH/PPARGC1B/NLRP3/HLX/IL23A/TNFSF4/IFNG/PGLYRP2/IL18/POU4F1/NFATC2/ZMIZ1/CD74/MIR17HG/GLI3/SPINK5/HMGB3/FBXW7/ATP11C/SH3RF1/CYLD/TNFSF9/ABL1/CD80/GATA3/HLA-G/LEF1/DTX1/CD4/TLR9/TMEM176A/TGFB1/NFKBID/AP3B1/LGALS9/LILRB4/LYN/ADIPOQ/NF1/TYROBP/IL34/IL4/PPP2R3C/TMEM176B/LILRB2/IL7/TRIB1",106
"GO:0002699","GO:0002699","positive regulation of immune effector process","91/2549","216/18670",4.56603031828281e-25,1.22826215561808e-22,9.93451173140343e-23,"FCER2/MZB1/SLAMF6/LILRB1/BTK/PTPRC/SASH3/KLRK1/IL12RB1/VAV1/SEMA7A/NOD2/NCR3/CD84/LAG3/RAC2/RASGRP1/CRTAM/IL4R/CD28/HLA-F/MYB/SH2D1A/TBX21/CD300A/CD244/HLA-DMB/ITGAM/MICB/LTA/IL12A/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/CCR2/ITGB2/CCL19/UNC13D/CD86/FOXP3/MAD2L2/C17orf99/CD1E/IL1B/MALT1/HLA-A/NLRP3/HLX/IL23A/XCL1/TNFSF4/IFNG/IL18/STAT6/NPPA/CD74/B2M/IL18RAP/F2RL1/SH2D1B/FGR/TNFRSF14/CD80/GATA3/STX4/HLA-G/TLR9/HLA-C/PUM1/DDX1/SHLD3/IL18R1/TRAF2/TGFB1/NFKBID/TNFRSF4/TRIM6/PVR/LGALS9/CD226/HK1/LYN/DHX36/STX7/IL4/ATAD5/RAET1E/FER",91
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","119/2549","334/18670",1.29480135573804e-24,3.3378899949797e-22,2.69977440578011e-22,"FCRL3/IGLL5/CARD11/CCDC88B/RASAL3/SIRPG/LILRB1/BTLA/INPP5D/BTK/CORO1A/LCK/PTPRC/TNFRSF13C/TESPA1/SASH3/ZAP70/JAK3/CD27/CLECL1/PDCD1/CD6/KLRK1/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/NOD2/ICOS/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/HLA-F/MYB/BTN2A2/CD5/CD40LG/TBX21/NCKAP1L/HLA-DMB/CSK/TOX/HLA-DPB1/IL7R/ADAM8/IL12A/IGLL1/ADA/CCR7/CD70/CD40/CD274/CCR2/CCL19/CD86/ITPKB/FOXP3/TMIGD2/MAD2L2/SIRPB1/FLT3LG/IL1B/CD83/PYCARD/MALT1/IHH/NLRP3/HLA-DPA1/HLX/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/STAT6/NFATC2/HHLA2/ZMIZ1/CD74/GLI3/CHRNB2/GPR183/ATP11C/CYLD/TNFSF9/TNFRSF14/CD80/GATA3/CLEC7A/FLOT2/HLA-G/CD4/TLR9/CD38/TNFSF13B/SHLD3/TGFB1/MEF2C/NFKBID/TNFRSF4/AP3B1/LGALS9/FYN/IGF1/LILRB4/LYN/TYROBP/IRS2/IL4/PPP2R3C/LILRB2/ATAD5/IL7",119
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","71/2549","145/18670",1.43779804381327e-24,3.55826259882908e-22,2.87801764222665e-22,"FCER2/LILRB1/BTK/PTPRC/WAS/TNFRSF13C/SASH3/JAK3/IL12RB1/PTPN6/IL4R/CD28/HLA-F/TBX21/LTA/IL7R/IL12A/ADA/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/CD274/CCR2/CR1/CCL19/IL27RA/TNFAIP3/PKN1/FOXP3/MAD2L2/DUSP22/FCGR2B/C17orf99/CD1E/TNFRSF1B/IL1B/MALT1/HLA-A/NLRP3/HLX/APLF/IL23A/XCL1/HAVCR2/TNFSF4/IL18/STAT6/B2M/CD80/GATA3/HLA-G/CD4/HLA-C/TNFSF13B/SHLD3/IL18R1/TRAF2/TGFB1/MEF2C/NFKBID/PVR/C4BPB/CD226/STX7/RIPK3/IL4/ATAD5/TRPM4",71
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","129/2549","380/18670",2.33201347690157e-24,5.54929514676539e-22,4.48841784177735e-22,"STAP1/FCRL3/IGLL5/CARD11/CCDC88B/TLR6/RASAL3/SIRPG/LILRB1/BTLA/INPP5D/BTK/CORO1A/LCK/PTPRC/TNFRSF13C/TESPA1/SASH3/ZAP70/JAK3/CD27/CLECL1/PDCD1/CD6/KLRK1/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/NOD2/ICOS/CD2/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/HLA-F/MYB/BTN2A2/CD5/CD40LG/TBX21/NCKAP1L/HLA-DMB/CSK/ITGAM/TOX/HLA-DPB1/IL7R/ADAM8/IL12A/IGLL1/ADA/CCR7/CD70/CD40/CD274/CCR2/ITGB2/CCL19/CD86/ITPKB/FOXP3/TMIGD2/MAD2L2/SIRPB1/FLT3LG/IL1B/CD83/PYCARD/MALT1/IHH/NLRP3/HLA-DPA1/HLX/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/STAT6/NFATC2/HHLA2/ZMIZ1/NPPA/CD74/GLI3/F2RL1/CHRNB2/FGR/GPR183/ATP11C/CYLD/TNFSF9/TNFRSF14/CD80/GATA3/STX4/CLEC7A/FLOT2/HLA-G/CD4/TLR9/CD38/TNFSF13B/SHLD3/TGFB1/MEF2C/NFKBID/TNFRSF4/AP3B1/LGALS9/FYN/IGF1/CD226/LILRB4/LYN/TYROBP/IRS2/IL4/PPP2R3C/LILRB2/ATAD5/IL7",129
"GO:0045580","GO:0045580","regulation of T cell differentiation","68/2549","139/18670",1.47093018253853e-23,3.37060927383923e-21,2.72623863071665e-21,"IRF4/CARD11/CAMK4/PTPRC/TESPA1/SASH3/ZAP70/JAK3/CD27/CTLA4/IL12RB1/LAG3/CD2/RASGRP1/RUNX3/TNFRSF18/IL4R/CD28/MYB/BTN2A2/FANCD2/TBX21/NCKAP1L/HLA-DOA/IL7R/ADAM8/IL12A/ADA/TMEM131L/CCR2/CR1/CCL19/FANCA/CD86/ITPKB/FOXP3/FOXN1/CD83/IRF1/MALT1/IHH/NLRP3/HLX/IL23A/TNFSF4/IFNG/IL18/NFATC2/ZMIZ1/CD74/GLI3/SPINK5/SH3RF1/CYLD/TNFSF9/ABL1/CD80/GATA3/HLA-G/DTX1/TGFB1/NFKBID/AP3B1/LGALS9/LILRB4/IL4/LILRB2/IL7",68
"GO:0050867","GO:0050867","positive regulation of cell activation","130/2549","394/18670",2.93181518818312e-23,6.47826448903177e-21,5.2397930092566e-21,"STAP1/FCRL3/IGLL5/CARD11/CCDC88B/TLR6/RASAL3/SIRPG/LILRB1/BTLA/INPP5D/BTK/CORO1A/LCK/PTPRC/TNFRSF13C/TESPA1/SASH3/ZAP70/JAK3/CD27/CLECL1/PDCD1/CD6/KLRK1/CTLA4/GRAP2/IL12RB1/VAV1/PTPN6/NOD2/ICOS/CD2/TNFSF11/RASGRP1/CD3E/RUNX3/DOCK8/IL4R/CD28/HLA-F/MYB/PLEK/BTN2A2/CD5/CD40LG/TBX21/NCKAP1L/HLA-DMB/CSK/ITGAM/TOX/HLA-DPB1/IL7R/ADAM8/IL12A/IGLL1/ADA/CCR7/CD70/CD40/CD274/CCR2/ITGB2/CCL19/CD86/ITPKB/FOXP3/TMIGD2/MAD2L2/SIRPB1/FLT3LG/IL1B/CD83/PYCARD/MALT1/IHH/NLRP3/HLA-DPA1/HLX/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/IL18/STAT6/NFATC2/HHLA2/ZMIZ1/NPPA/CD74/GLI3/F2RL1/CHRNB2/FGR/GPR183/ATP11C/CYLD/TNFSF9/TNFRSF14/CD80/GATA3/STX4/CLEC7A/FLOT2/HLA-G/CD4/TLR9/CD38/TNFSF13B/SHLD3/TGFB1/MEF2C/NFKBID/TNFRSF4/AP3B1/LGALS9/FYN/IGF1/CD226/LILRB4/LYN/TYROBP/IRS2/IL4/PPP2R3C/LILRB2/ATAD5/IL7",130
"GO:0046631","GO:0046631","alpha-beta T cell activation","66/2549","138/18670",3.25933767826326e-22,6.95362835014304e-20,5.6242799718561e-20,"IRF4/SLAMF6/RASAL3/LILRB1/PTPRC/DOCK2/SASH3/TCF7/ZAP70/JAK3/PLA2G2D/EOMES/LY9/IL12RB1/ADORA2A/ITK/GPR18/CD3E/RUNX3/IL4R/CD28/SPN/BCL11B/BATF/MYB/TBX21/CD300A/NCKAP1L/FUT7/TCIRG1/IL12A/ADA/CD274/CCR2/ELF4/CCL19/CD86/ITPKB/FOXP3/RELB/CD83/IRF1/MALT1/IHH/NLRP3/HLX/IL23A/XCL1/TNFSF4/IFNG/IL18/STAT6/TNFSF8/GLI3/LGALS9C/GPR183/SH3RF1/ABL1/TNFRSF14/CD80/GATA3/LEF1/IL18R1/NFKBID/AP3B1/LGALS9",66
"GO:0042098","GO:0042098","T cell proliferation","78/2549","184/18670",7.0856929331326e-22,1.46130607257638e-19,1.18194330540745e-19,"CARD11/CCDC88B/RASAL3/LILRB1/CORO1A/PTPRC/TNFRSF13C/DOCK2/SASH3/ZAP70/JAK3/PLA2G2D/CLECL1/CD6/CTLA4/IL12RB1/PTPN6/RAC2/CD3E/DOCK8/CD28/SPN/BTN2A2/CD40LG/NCKAP1L/HLA-DMB/HLA-DPB1/IL12A/BTN3A1/P2RX7/TMEM131L/CD70/CD274/CCR2/ELF4/CCL19/CD86/FOXP3/GNRH1/TMIGD2/TNFRSF1B/IL1B/PYCARD/IRF1/MALT1/IHH/PSMB10/HLA-DPA1/IL23A/XCL1/HAVCR2/TNFSF4/IL18/HHLA2/PIK3CG/TNFSF8/LGALS9C/SH3RF1/CASP3/TNFSF9/NCSTN/ABL1/TNFRSF14/CD80/HLA-G/CD4/TNFSF13B/TGFB1/TNFRSF4/PRKAR1A/IDO1/LGALS9/FYN/IGF1/BAX/RIPK3/IL4/LILRB2",78
"GO:0002705","GO:0002705","positive regulation of leukocyte mediated immunity","64/2549","133/18670",9.19756781196816e-22,1.83565651782732e-19,1.48472792455337e-19,"FCER2/SLAMF6/BTK/PTPRC/SASH3/KLRK1/IL12RB1/VAV1/NOD2/NCR3/LAG3/RASGRP1/CRTAM/IL4R/CD28/HLA-F/SH2D1A/TBX21/ITGAM/MICB/LTA/IL12A/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/ITGB2/FOXP3/MAD2L2/C17orf99/CD1E/IL1B/MALT1/HLA-A/NLRP3/IL23A/XCL1/TNFSF4/IL18/STAT6/NPPA/B2M/IL18RAP/F2RL1/SH2D1B/FGR/GATA3/STX4/HLA-G/HLA-C/DDX1/SHLD3/IL18R1/TRAF2/TGFB1/PVR/CD226/DHX36/STX7/IL4/ATAD5/RAET1E",64
"GO:0002697","GO:0002697","regulation of immune effector process","140/2549","458/18670",1.96001857852089e-21,3.69937733535331e-19,2.99215500281058e-19,"CD19/AIM2/FCER2/FCRL3/CR2/MZB1/IRF4/SLAMF6/LILRB1/BTK/PTPRC/WAS/SASH3/JAK3/KLRK1/TSPAN32/IL12RB1/VAV1/SEMA7A/PTPN6/NOD2/BIRC3/CD96/NCR3/CD84/LAG3/RAC2/RASGRP1/CRTAM/IL4R/CD28/HLA-F/ARRB2/MYB/SH2D1A/CD40LG/TBX21/CD300A/CD244/TRAF3/NCR1/HLA-DMB/APOBEC3G/APOBEC3F/ITGAM/MICB/LTA/CR1L/IL7R/IL12A/P2RX7/CD1B/CD1C/TNF/CD40/HLA-B/CCR2/CR1/ITGB2/CCL19/IL27RA/UNC13D/CD22/TNFAIP3/CD86/PKN1/FOXP3/MAD2L2/DUSP22/FCGR2B/C17orf99/CD1E/TNFRSF1B/IL1B/RNF125/PYCARD/MALT1/HLA-A/NLRP3/HLX/SERPINB9/APLF/CGAS/IL23A/XCL1/HAVCR2/TNFSF4/IFNG/PGLYRP2/IL18/STAT6/NPPA/CD74/B2M/IL18RAP/F2RL1/SPINK5/SH2D1B/FGR/DNASE1/F2/CFP/TNFRSF14/CD80/GATA3/TRAF3IP1/STX4/HLA-G/TLR9/HLA-C/PUM1/DDX1/SHLD3/IL18R1/TRAF2/TGFB1/C8B/C2/NFKBID/TNFRSF4/TRIM6/ABR/BIRC2/PVR/LGALS9/C4BPB/CD226/HK1/LYN/DHX36/STX7/RIPK3/PRAM1/CD59/IL4/TKFC/ATAD5/RAET1E/FER/TRPM4",140
"GO:0002695","GO:0002695","negative regulation of leukocyte activation","75/2549","175/18670",1.97316069285048e-21,3.69937733535331e-19,2.99215500281058e-19,"LAX1/TNFRSF13B/LILRB1/INPP5D/BTK/TIGIT/PTPRC/CNR2/RIPOR2/JAK3/PLA2G2D/TSPAN32/CTLA4/PTPN6/ADORA2A/PTPN22/CD84/LAG3/RUNX3/BANK1/IL4R/SPN/HLA-F/SLA2/BTN2A2/TBX21/CD300A/LST1/CST7/ATM/TMEM131L/PAG1/CD274/CCR2/MILR1/TNFAIP3/CD86/PKN1/FOXP3/GNRH1/DUSP22/FCGR2B/INHA/IRF1/SAMSN1/IHH/CD300LF/HLX/XCL1/HAVCR2/TNFSF4/PGLYRP2/TNFAIP8L2/CD74/GLI3/HMGB3/LGALS9C/CASP3/TNFRSF14/CD80/HLA-G/DTX1/TGFB1/NFKBID/ABR/MNDA/PRKAR1A/IDO1/LGALS9/LYN/ADGRF5/TYROBP/LILRB2/FER/SOCS6",75
